#{"t_start": 1753292095.503113, "env_id": "intersection-v0"}
r,l,t
-1.0,5,916.284157
-1.299552,4,916.466382
10.0,10,916.691969
9.0,9,916.933574
10.0,10,917.214417
0.420014,6,917.445014
-1.0,5,917.621125
-1.0,5,917.838649
9.0,9,918.181372
-0.31878,7,918.434979
8.0,8,918.634911
0.0,6,918.825938
0.0,6,918.972957
9.0,9,919.237798
10.0,10,919.529453
-1.84084,4,919.677831
9.0,9,919.877544
8.615844,10,920.175815
10.0,10,920.367111
-1.0,5,920.616205
9.0,9,920.827467
-1.0,5,920.966255
10.0,10,921.11912
10.0,10,921.408396
0.0,6,921.616689
-1.0,5,921.742094
9.0,9,921.983704
1.0,7,922.194603
9.0,9,922.394306
10.0,10,922.930628
-0.841249,5,923.142611
8.0,8,923.385396
0.0,6,923.536747
0.0,6,923.763862
0.0,6,924.010726
9.0,9,924.313445
-1.0,5,924.452596
7.61852,9,924.821638
0.0,6,925.114448
0.0,5,925.27596
9.0,9,925.500074
10.0,10,925.707786
9.0,9,925.962422
9.0,9,926.214916
9.0,9,926.452589
-2.29738,3,926.543151
0.700013,6,926.706541
9.0,9,927.0156
9.0,9,927.325301
0.0,6,927.564727
10.0,10,927.802095
9.0,9,928.010634
10.0,10,928.29043
0.0,6,928.502065
-0.841249,5,928.641961
-0.299923,5,928.769541
-1.0,5,929.01653
-1.0,4,929.101737
9.0,9,929.332413
8.0,9,929.567847
9.0,9,929.903556
8.0,8,930.079854
0.0,6,930.288417
10.0,10,930.560026
10.0,10,930.964879
-0.299923,5,931.071609
8.615844,10,931.332866
10.0,10,931.656615
0.0,5,931.771452
-1.0,5,931.931721
-2.0,4,932.070952
-1.299552,4,932.207609
-1.57953,4,932.33033
8.618513,10,932.623324
2.0,8,932.856603
-0.57992,5,933.027902
-0.57992,5,933.286538
0.0,6,933.438541
9.0,9,934.041675
10.0,10,934.501414
8.0,9,934.774101
-2.0,4,934.895302
9.0,9,935.126038
10.0,10,935.421383
8.0,8,935.671152
10.0,10,935.985227
6.552816,9,936.161688
-1.0,5,936.304209
-1.0,5,936.473012
9.0,9,936.761515
8.0,8,937.007549
9.0,9,937.264
0.0,6,937.576321
9.0,9,937.739879
0.0,6,937.891321
9.0,9,938.23547
0.0,6,938.481682
0.0,6,938.669497
10.0,10,938.951051
10.0,10,939.169153
10.0,10,939.372919
-2.0,4,939.529406
9.0,9,939.907351
0.0,5,940.166174
10.0,10,940.430041
8.615844,10,940.836843
0.0,6,940.984452
-1.0,5,941.209501
9.0,9,941.450905
0.0,6,941.657534
9.0,9,941.944097
9.0,9,942.188561
0.0,6,942.306519
1.0,7,942.583717
-1.0,5,942.700045
9.0,9,942.92439
-0.299923,5,943.09037
-2.0,4,943.225359
-1.0,5,943.36003
-1.0,5,943.510617
1.0,7,943.691275
8.617423,10,943.981413
10.0,10,944.158842
8.0,8,944.387578
0.0,5,944.541524
-1.0,5,944.712715
9.0,9,944.96981
-0.57992,5,945.130865
8.681208,10,945.320652
8.615645,10,945.647433
-1.372771,6,945.788922
1.0,7,945.973827
10.0,10,946.320206
-1.0,5,946.489807
0.0,6,946.670752
0.0,6,946.915275
9.0,9,947.171135
-1.991517,6,947.344334
0.0,6,947.465438
0.0,5,947.664639
-1.0,5,947.789415
-1.0,5,947.89656
-1.0,5,947.983955
0.0,6,948.250749
9.0,9,948.457579
-0.841249,5,948.603448
0.0,6,948.832704
0.0,6,949.007986
9.0,9,949.271094
-1.372771,6,949.551673
0.0,6,949.679687
0.0,6,949.848626
10.0,10,950.250526
8.0,8,950.373877
0.0,5,950.507015
9.0,9,950.734862
0.0,6,950.893661
7.633114,9,951.22335
9.0,9,951.361563
9.0,9,951.58809
-1.208208,6,951.811277
9.0,9,952.113897
7.61852,9,952.434703
0.0,6,952.681138
-1.0,5,952.894855
10.0,10,953.137521
9.0,9,953.423835
9.0,9,953.599168
10.0,10,953.911117
9.0,9,954.237521
9.0,9,954.561468
2.42,8,954.906285
8.0,8,955.328819
-2.0,4,955.461923
8.0,8,955.684548
-1.0,5,955.862231
0.0,6,956.039123
0.0,6,956.21439
0.0,6,956.442047
9.0,9,956.704914
0.0,6,956.855446
-1.0,6,957.145659
0.0,6,957.420584
-2.0,4,957.549677
9.0,9,957.866223
-1.0,5,958.028431
0.420014,6,958.228082
10.0,10,958.454004
9.0,9,958.642002
-1.57953,4,958.762675
9.0,9,959.086394
10.0,10,959.378726
9.0,9,959.546048
-5.0,1,959.582015
1.0,7,959.834161
9.0,9,960.236329
9.0,9,960.496933
8.0,8,960.614751
-0.57992,5,960.79292
9.0,9,961.085573
9.0,9,961.350694
0.0,5,961.513417
0.0,6,961.680338
9.0,9,962.064881
-1.0,5,962.265409
8.0,8,962.546267
-1.0,5,962.751022
8.615844,10,963.05647
-1.0,5,963.211754
0.0,6,963.337651
2.0,8,963.631264
10.0,10,963.964472
-3.0,3,964.07108
9.0,9,964.342071
8.0,8,964.581063
-1.0,5,964.669495
8.0,8,965.054531
-1.0,5,965.163159
-2.0,4,965.293638
-2.0,4,965.431308
-1.57953,4,965.547737
0.0,6,965.756582
7.626732,9,966.046929
9.0,9,966.313084
9.0,9,966.612068
0.0,6,966.781047
-1.0,5,966.924916
-2.370348,5,967.13458
0.0,6,967.296425
9.0,9,967.625463
9.0,9,967.908619
0.0,6,968.057983
9.0,9,968.351746
9.0,9,968.646102
-1.0,5,968.787526
9.0,9,969.113281
10.0,10,969.43039
-0.299923,5,969.611484
-1.0,4,969.727397
1.0,7,969.978341
9.0,9,970.304838
6.550267,9,970.564202
10.0,10,970.861537
9.0,9,971.048491
0.0,6,971.210976
0.0,5,971.336705
-5.0,1,971.407437
9.0,9,971.580442
-1.373258,6,971.745984
6.536716,12,972.105856
9.0,9,972.314655
0.700013,6,972.496893
9.0,9,972.726686
9.0,9,973.018415
10.0,10,973.344672
9.0,9,973.563042
10.0,10,973.828055
-2.0,4,973.911742
10.0,10,974.203152
-1.148753,9,974.618186
10.0,10,974.920739
-1.0,5,977.79193
0.0,6,977.977499
9.0,10,978.256368
10.0,10,978.649702
0.0,5,978.790078
-2.0,4,978.936377
0.0,6,979.109932
1.0,7,979.399398
-2.0,4,979.540279
0.158681,6,979.719913
-1.224867,6,979.918527
-1.0,5,980.086761
0.0,5,980.200283
7.552807,10,980.549072
-1.0,5,980.670427
-1.0,5,980.881757
0.0,6,981.047507
9.0,9,981.279362
-0.841249,5,981.409727
10.0,10,981.639344
0.0,6,981.904678
9.0,9,982.150441
0.0,5,982.384015
-1.0,5,982.506069
0.0,6,982.691191
10.0,10,983.051725
0.0,5,983.201942
9.0,9,983.425456
-3.0,4,983.566038
10.0,10,983.949382
-0.299923,5,984.091468
0.0,6,984.335947
9.0,9,984.504756
0.0,6,984.618757
8.0,8,984.817438
8.0,8,985.100936
9.0,9,985.392858
-2.0,4,985.577719
10.0,10,985.782109
9.0,9,986.076716
10.0,10,986.347823
9.0,9,986.630285
2.0,8,986.910603
-1.0,5,987.137052
9.0,9,987.499882
9.0,9,987.839461
0.420014,6,988.037605
-1.0,5,988.207659
0.0,6,988.381019
0.0,6,988.54349
9.0,9,988.790463
9.0,9,989.005838
9.0,9,989.238167
0.0,6,989.362099
1.0,7,989.554658
10.0,10,989.901762
9.0,9,990.148723
2.42,8,990.324726
7.681208,9,990.633672
-1.0,5,990.824561
9.0,9,991.109827
1.0,7,991.290517
-2.318366,5,991.429345
8.25985,11,991.784344
9.0,9,992.055636
-1.0,5,992.259087
9.0,9,992.511532
-0.841249,5,992.726536
-2.0,4,992.855366
0.0,6,993.023573
10.0,10,993.38502
-1.0,4,993.49789
-5.0,1,993.55478
10.0,10,993.95314
9.0,9,994.262874
10.0,10,994.539986
0.0,6,994.771374
-2.0,4,994.903647
10.0,10,995.117604
-2.0,4,995.2252
9.0,9,995.444748
-3.0,3,995.570335
10.0,10,995.853173
8.0,8,996.122389
0.0,5,996.251152
1.0,6,996.526774
9.0,9,996.749817
0.0,6,996.943221
7.306361,10,997.224065
1.0,6,997.383407
-1.0,5,997.524707
-1.0,5,997.610254
9.0,10,998.011443
10.0,10,998.325135
0.420014,6,998.461099
0.0,6,998.615489
-0.299923,5,998.713398
9.0,9,999.056945
9.0,9,999.456244
-1.57953,4,999.616695
-1.379585,6,999.792584
10.0,10,1000.060937
0.0,6,1000.650527
10.0,10,1001.007885
-1.0,5,1001.223637
0.0,6,1001.435494
10.0,10,1001.78244
9.0,9,1002.053756
-1.299552,4,1002.214049
10.0,10,1002.50637
8.552042,11,1002.867291
9.0,9,1003.154863
-1.0,5,1003.289422
9.0,9,1003.651255
0.0,6,1003.795499
-0.57992,5,1003.944693
8.243306,11,1004.276403
8.0,8,1004.465736
9.0,9,1004.824356
-2.0,5,1004.988225
9.0,9,1005.286922
10.0,10,1005.552317
9.0,9,1005.887344
10.0,10,1006.165803
0.420014,6,1006.349894
9.0,9,1006.482559
9.0,9,1006.603465
7.62673,10,1006.900608
1.0,7,1007.152021
9.0,9,1007.348621
-0.841249,5,1007.485842
-1.0,5,1007.649606
0.0,5,1007.790975
9.0,9,1008.053281
8.0,8,1008.320287
-1.0,5,1008.504093
1.0,7,1008.666734
-5.0,1,1008.703704
-1.379585,6,1008.923582
-1.372771,6,1009.098691
10.0,10,1009.440949
0.158681,6,1009.578144
9.0,9,1009.886493
-2.0,4,1010.047989
8.617423,10,1010.353408
9.0,9,1010.488646
-5.0,1,1010.537309
-5.0,1,1010.59779
8.0,8,1010.755077
9.0,9,1011.046932
0.0,6,1011.273773
-1.0,5,1011.369615
9.0,9,1011.524294
0.0,6,1011.641799
0.0,6,1011.857393
-1.0,5,1012.028082
0.0,6,1012.259619
9.0,9,1012.466401
0.0,6,1012.703183
9.0,9,1012.945866
1.0,7,1013.150063
9.0,9,1013.456528
0.0,5,1013.62001
9.0,9,1014.05217
10.0,10,1014.340754
9.0,9,1014.562894
9.0,9,1014.787671
-2.0,4,1014.973855
-2.0,4,1015.040075
-0.57992,5,1015.215523
-3.0,2,1015.277012
8.0,8,1015.43138
1.0,6,1015.703242
0.0,5,1015.857107
9.0,9,1016.052041
-1.0,5,1016.2214
9.0,9,1016.470444
9.0,9,1016.805595
10.0,10,1017.131841
10.0,10,1017.553459
9.0,9,1017.77599
10.0,10,1018.077064
0.0,6,1018.297263
-1.0,5,1018.467534
9.0,9,1018.818508
7.616072,9,1018.988536
-0.57992,5,1019.242396
9.0,9,1019.392366
-2.003185,6,1019.586019
0.700013,6,1019.804729
8.0,8,1020.084242
-3.0,3,1020.206406
0.0,6,1020.383239
-0.31878,6,1020.537448
0.420014,6,1020.757902
2.0,8,1020.96346
-1.0,5,1021.181894
9.0,9,1021.529406
7.61742,11,1021.85411
9.0,9,1022.057896
0.0,6,1022.279311
9.0,9,1022.579133
9.0,9,1022.876704
9.0,9,1023.157602
11.0,11,1023.431564
0.0,6,1023.67349
7.617435,9,1023.995802
9.0,9,1024.233503
9.0,9,1024.513872
-1.0,5,1024.716294
0.0,6,1024.897385
-2.0,5,1025.104452
-4.0,2,1025.158386
-0.841249,5,1025.297028
-0.841249,5,1025.44774
9.0,9,1025.70476
0.0,6,1025.957691
9.0,9,1026.275135
8.62673,10,1026.539967
0.0,6,1026.670151
10.0,10,1026.976897
0.0,6,1027.127895
-1.0,5,1027.242199
-1.0,5,1027.359694
9.0,9,1027.576531
-1.0,5,1027.715082
10.0,10,1027.99133
-1.0,5,1028.13921
-1.0,5,1028.27401
0.616343,8,1028.529976
9.0,9,1028.901445
9.0,9,1029.128162
8.615844,10,1029.481391
9.0,9,1029.760296
-2.0,4,1029.855161
-1.0,4,1029.972929
9.0,9,1030.302631
-5.0,1,1030.339824
10.0,10,1030.582645
9.0,9,1030.834874
9.615599,11,1031.354201
9.0,9,1031.576405
0.0,5,1031.716816
9.0,9,1031.916437
-2.0,4,1032.080891
10.0,10,1032.485001
-1.0,5,1032.638431
1.0,7,1032.825298
9.0,9,1033.130177
9.0,9,1033.336736
9.0,9,1033.556248
9.0,9,1033.890642
9.0,9,1034.209234
-2.0,4,1034.297058
9.0,9,1034.607242
9.0,9,1034.804815
0.0,6,1034.923118
-1.0,5,1035.011646
0.0,6,1035.123892
0.0,6,1035.404898
9.0,9,1035.627404
9.0,9,1035.966786
10.0,10,1036.230154
0.0,6,1036.368418
9.0,9,1036.627833
-1.0,5,1036.796202
9.0,9,1036.998913
-1.379585,6,1037.110688
9.0,9,1037.453628
0.0,6,1037.718233
1.0,7,1037.952468
2.0,8,1038.232259
10.0,10,1038.661059
-0.57992,5,1038.838908
9.0,9,1039.224189
7.552807,10,1039.561523
9.0,9,1039.972657
1.0,7,1040.134889
-0.841249,5,1040.316018
6.562945,10,1040.601678
0.0,6,1040.803121
10.0,10,1041.268748
9.0,9,1041.707908
-0.299923,5,1041.881526
-1.318719,6,1042.016698
-1.447446,7,1042.298283
9.0,9,1042.530269
0.0,6,1042.75963
9.0,9,1042.993214
-1.0,5,1043.238801
0.158681,6,1043.402638
8.0,8,1043.609133
10.0,10,1043.926856
8.0,8,1044.110339
0.0,6,1044.319905
0.0,6,1044.427399
1.0,7,1044.594613
9.0,9,1044.921845
9.0,9,1045.313475
-2.0,4,1045.455206
9.0,9,1045.619492
9.0,9,1045.909446
9.0,9,1046.154966
0.0,6,1046.29279
-2.0,4,1046.435145
-1.0,5,1046.520098
9.0,9,1046.819257
0.0,6,1046.984686
0.0,6,1047.09292
9.0,9,1047.325046
-1.0,5,1047.50926
9.0,9,1047.812555
9.0,9,1048.004386
0.0,5,1048.199132
9.0,9,1048.444341
10.0,10,1048.638547
1.0,7,1048.955007
9.0,9,1049.189617
10.0,10,1049.531276
0.0,6,1049.804683
0.0,6,1050.009661
7.537044,12,1050.421244
0.0,6,1050.637269
8.0,8,1050.878598
-1.0,5,1050.982783
8.633113,10,1051.360405
-1.0,5,1051.488691
3.7,9,1051.85077
0.420014,6,1052.205157
1.0,7,1052.391521
0.0,6,1052.532082
-1.0,5,1052.684205
7.353108,10,1052.92598
9.0,9,1053.143248
9.0,9,1053.434365
10.0,10,1053.797583
9.0,9,1054.139594
-0.57992,5,1054.325829
0.0,6,1054.516071
9.0,9,1054.846268
9.0,9,1055.098935
1.0,6,1055.294662
9.0,9,1055.520483
7.615917,9,1055.876754
9.0,9,1056.149627
-1.0,5,1056.232133
9.0,9,1056.547374
0.158681,6,1056.721248
0.0,5,1056.845125
0.0,6,1057.009078
0.0,6,1057.217682
-1.0,5,1057.46386
-1.0,5,1057.646178
7.54087,11,1058.20671
9.0,9,1058.482009
0.0,6,1058.720236
-2.0,7,1058.881513
9.0,9,1059.193035
-2.318366,5,1059.316782
10.0,10,1059.513241
10.0,10,1059.810114
-2.0,4,1059.947907
9.0,9,1060.214414
9.0,9,1060.472351
9.0,10,1060.694422
0.0,6,1060.833088
9.0,9,1061.096049
0.0,6,1061.25594
0.0,6,1061.540014
-1.0,5,1061.674273
10.0,10,1061.981833
9.0,9,1062.301626
7.617435,9,1062.742426
8.0,8,1062.926222
-1.379585,6,1063.122565
9.0,9,1063.421237
1.0,7,1063.640321
-1.0,5,1063.789906
0.0,6,1063.99092
9.0,9,1064.1996
10.0,10,1064.878263
-1.0,5,1065.021833
1.0,7,1065.250552
0.0,6,1065.471091
0.0,6,1065.626146
9.0,9,1065.795579
8.0,8,1066.009526
9.0,9,1066.211898
10.0,10,1066.491891
0.0,6,1066.722437
10.0,10,1067.014103
-0.299923,5,1067.147336
9.0,9,1067.411106
9.0,9,1067.710265
9.0,9,1067.98702
0.0,6,1068.167611
-1.0,5,1068.284781
0.0,6,1068.535907
-1.0,5,1068.702279
0.0,5,1068.788394
0.0,5,1069.026051
-3.0,3,1069.134228
0.0,6,1069.317629
-1.0,4,1069.46548
7.681208,9,1069.792349
10.0,10,1070.238565
9.0,9,1070.551755
0.0,5,1070.69799
9.0,9,1070.888562
9.0,9,1071.101027
-1.0,5,1071.320651
-1.0,5,1071.482893
9.0,9,1071.82855
0.0,6,1072.001833
2.158667,8,1072.366823
10.0,10,1072.59443
9.0,9,1072.8329
-1.0,5,1073.0496
-0.299923,5,1073.214118
9.0,9,1073.514588
7.172401,11,1073.906204
-1.0,5,1074.104254
-1.0,5,1074.230338
-2.0,4,1074.399241
8.62673,10,1074.704494
8.0,8,1075.039828
9.0,9,1075.340709
9.0,9,1075.691774
9.0,9,1075.962091
-2.0,4,1076.163377
0.0,6,1076.34075
-1.57953,4,1076.455057
-1.0,5,1076.675676
10.0,10,1077.041555
-1.0,5,1077.198428
-1.0,4,1077.387054
10.0,10,1077.577998
10.0,10,1077.951895
10.0,10,1078.313744
9.0,9,1078.655206
9.0,9,1078.892284
0.0,5,1079.096602
10.0,10,1079.303279
10.0,10,1079.492525
10.0,10,1079.803564
8.633113,10,1080.153884
9.0,9,1080.487398
10.0,10,1080.714451
9.0,9,1081.07995
9.0,9,1081.290483
0.0,5,1081.454935
9.0,9,1081.735506
-1.0,5,1081.933412
9.0,9,1082.146536
-1.0,5,1082.268481
0.0,6,1082.440186
-1.0,5,1082.598423
9.0,9,1082.893764
9.0,9,1083.028681
9.0,9,1083.249896
0.0,6,1083.481232
-1.0,4,1083.597068
10.0,10,1084.036423
1.0,7,1084.276383
-4.0,2,1084.373621
10.0,10,1084.632745
0.0,6,1084.923682
0.0,6,1085.097301
9.0,9,1085.327262
9.0,9,1085.574698
10.0,10,1085.870255
10.0,10,1086.212596
-1.318719,5,1086.384238
0.0,5,1086.57488
9.0,9,1086.807041
-1.0,5,1087.078941
9.0,9,1087.366697
9.0,9,1087.598874
8.615645,10,1087.972089
0.0,6,1088.245741
9.0,9,1088.460637
9.0,9,1088.702415
1.0,7,1089.000234
9.0,9,1089.131311
9.0,9,1089.471376
-1.0,5,1089.756234
-0.299923,5,1089.984501
9.0,9,1090.178384
-1.0,5,1090.302085
9.0,9,1090.619738
9.0,9,1090.803447
-0.57992,5,1090.898309
-2.0,4,1091.04454
10.0,10,1091.2464
9.0,9,1091.56021
-1.0,5,1091.696439
0.0,7,1091.997219
8.0,8,1092.21783
9.0,9,1092.42826
9.0,9,1092.604943
9.0,9,1092.878483
6.539093,10,1093.227268
0.0,6,1093.406197
8.633113,10,1093.620666
-0.841249,5,1093.832343
8.0,8,1094.023556
-2.318366,5,1094.183167
9.0,9,1094.478146
-1.0,5,1094.550431
-1.0,5,1094.689164
-1.0,5,1094.897797
9.0,9,1095.101042
2.0,8,1095.223851
10.0,10,1095.530382
-0.299923,5,1095.713833
0.0,6,1096.004206
10.0,10,1096.308902
10.0,10,1096.455128
9.0,9,1096.755166
9.0,9,1097.026402
-2.318366,4,1097.24059
-1.0,5,1097.422593
-0.841249,5,1097.56915
-0.841249,5,1097.713399
-1.0,5,1097.870138
-1.0,5,1098.033171
10.0,10,1098.412007
10.0,10,1098.757427
10.0,10,1099.070001
-1.0,5,1099.258842
10.0,10,1099.523766
-2.0,6,1099.701328
-1.299552,4,1099.832313
9.0,9,1100.079622
0.0,5,1100.235763
-0.299923,5,1100.401381
8.618513,10,1100.578411
5.0,6,1100.774919
0.0,5,1100.906753
8.0,8,1101.115111
8.0,8,1101.285129
-1.0,5,1101.407493
-1.0,5,1101.591901
8.0,8,1101.739903
1.0,7,1101.937472
9.0,9,1102.208794
8.0,8,1102.410811
0.0,6,1102.655838
7.617435,9,1102.807497
8.0,8,1103.075253
9.0,9,1103.446088
9.0,9,1103.674602
9.0,9,1103.92351
10.0,10,1104.190384
2.0,8,1104.550217
-1.0,5,1104.709051
-1.0,4,1104.887824
9.0,9,1105.13112
8.0,8,1105.321368
-1.372771,6,1105.547073
10.0,10,1105.93495
9.0,9,1106.205543
0.0,6,1106.392409
9.0,9,1106.72452
-0.299923,5,1106.917059
9.0,9,1107.320093
9.0,9,1107.737525
-1.0,5,1107.904326
0.0,6,1108.148024
-1.0,5,1108.325058
10.0,10,1108.499584
10.0,10,1108.815285
0.0,6,1108.937419
4.0,5,1109.122734
-0.366834,7,1109.363577
-0.299923,5,1109.507118
10.0,10,1109.775802
-1.0,5,1109.938035
-1.0,5,1110.079756
10.0,10,1110.302508
10.0,10,1110.675566
-1.0,5,1110.777622
8.0,8,1110.984009
-0.373185,7,1111.219238
7.550194,10,1111.623117
-0.841249,5,1111.743513
9.0,9,1112.085397
9.0,9,1112.37075
10.0,10,1112.644607
0.0,6,1112.860155
7.626732,9,1113.157747
9.0,9,1113.388158
2.158667,8,1113.595599
9.0,9,1113.787401
9.0,9,1114.025946
8.0,8,1114.267972
-0.299923,5,1114.410856
10.0,10,1114.848147
9.0,9,1115.141829
-1.57953,4,1115.242346
7.61852,9,1115.545716
8.616025,10,1115.977541
0.0,5,1116.134152
-1.0,4,1116.227863
9.0,9,1116.431406
0.0,6,1116.662514
0.0,7,1116.894801
-5.0,1,1116.942846
-1.0,5,1117.083064
7.633114,9,1117.39462
-1.0,5,1117.570946
0.0,6,1117.730166
0.0,6,1118.007926
-1.0,5,1118.195225
9.0,9,1118.503155
-2.0,4,1118.622142
0.0,5,1118.741734
-2.444964,6,1118.963396
9.0,9,1119.206131
9.0,9,1119.498905
10.0,10,1119.821142
-1.373258,7,1119.96597
0.0,5,1120.07634
10.0,10,1120.310674
0.0,6,1120.43688
-1.0,5,1120.601603
10.0,10,1120.811566
-2.0,4,1121.012981
1.0,7,1121.184017
10.0,10,1121.370383
0.0,5,1121.512398
0.0,6,1121.813456
-2.0,4,1121.941579
-0.841249,5,1122.231909
0.0,6,1122.418318
10.0,10,1122.786707
11.0,11,1122.973272
-2.0,4,1123.07033
-1.0,5,1123.224918
1.700002,7,1123.400178
10.0,10,1123.639107
0.0,6,1123.797362
-1.958347,5,1123.896368
10.0,10,1124.227319
1.0,7,1124.49515
9.0,9,1124.709652
0.0,6,1124.90009
0.0,6,1125.149416
9.0,9,1125.398435
10.0,10,1125.84613
1.0,6,1126.037488
-2.0,4,1126.156592
10.0,10,1126.416432
9.0,9,1126.72051
-0.57992,5,1126.876931
0.0,6,1127.028127
5.0,6,1127.190169
8.0,8,1127.369211
9.0,9,1127.54668
9.0,9,1127.880539
-1.0,5,1128.438002
0.0,6,1128.625198
-1.446814,7,1128.748143
-0.57992,5,1128.927345
10.0,10,1129.218629
9.0,9,1129.466365
10.0,10,1129.791612
-1.0,5,1129.996374
-1.0,6,1130.216548
9.0,9,1130.456926
0.0,6,1130.657424
10.0,10,1130.983848
-2.444964,6,1131.123701
2.42,8,1131.335309
10.0,10,1131.615844
10.0,10,1131.908105
10.0,10,1132.1767
0.0,5,1132.367154
0.0,5,1132.505937
-1.0,5,1132.630042
0.0,6,1132.81553
0.0,6,1133.014802
9.0,9,1133.26187
-0.841249,5,1133.468272
9.0,9,1133.747945
-1.0,5,1135.999102
9.0,9,1136.442211
-1.0,5,1136.563192
-1.0,5,1136.72542
0.0,6,1136.876477
10.0,10,1137.221928
9.0,9,1137.423701
10.0,10,1137.769108
10.0,10,1138.152642
10.0,10,1138.347731
9.0,9,1138.588253
-2.0,4,1138.686804
0.0,5,1138.865025
9.0,9,1139.105507
10.0,10,1139.440759
0.0,6,1139.561605
9.0,9,1139.821887
10.0,10,1140.148802
10.0,10,1140.463366
9.0,9,1140.743017
-1.0,5,1140.957007
0.0,6,1141.168164
0.0,6,1141.362788
9.0,9,1141.590023
-1.0,5,1141.825508
-1.0,5,1142.002092
-1.0,5,1142.234675
-0.57992,5,1142.369566
1.420002,7,1142.578403
10.0,10,1142.884124
10.0,10,1143.114439
6.552042,10,1143.531
11.0,11,1143.951053
9.0,9,1144.21032
0.0,6,1144.404802
-1.0,4,1144.49944
-0.57992,5,1144.636142
0.0,6,1144.813202
0.0,6,1144.994353
-1.372771,6,1145.235712
-1.0,5,1145.456231
0.0,6,1145.612964
7.615917,9,1145.839581
-1.0,5,1145.952566
9.0,9,1146.115661
10.0,10,1146.397268
9.0,9,1146.579895
8.0,8,1146.818057
9.0,9,1147.070321
9.0,9,1147.265746
0.0,6,1147.531563
0.0,5,1147.648827
-1.379585,6,1147.908879
-1.0,5,1148.046588
-0.299923,5,1148.201889
-1.0,5,1148.341974
0.0,6,1148.549671
0.0,6,1148.761018
10.0,10,1149.045341
9.0,9,1149.362101
0.0,6,1149.604835
-1.0,5,1149.763928
9.0,9,1150.025626
9.0,9,1150.336108
9.0,9,1150.616608
0.0,6,1150.766586
-2.0,4,1150.945955
0.0,6,1151.123306
8.0,8,1151.362092
0.0,6,1151.509232
9.0,9,1151.908667
-1.0,4,1152.086503
0.0,6,1152.263481
-1.0,5,1152.360202
0.0,6,1152.488855
9.0,9,1152.813064
9.0,9,1153.12193
9.0,9,1153.377574
0.0,5,1153.475405
-0.841249,5,1153.665628
10.0,10,1154.030988
9.0,9,1154.346435
9.0,9,1154.572591
0.0,6,1154.794201
9.0,9,1154.992853
-1.0,5,1155.166802
0.0,6,1155.425995
0.0,6,1155.654786
8.633113,10,1156.01335
0.0,6,1156.205764
9.0,9,1156.499715
9.0,9,1156.763099
-1.0,7,1156.963525
9.0,9,1157.320009
0.0,6,1157.447761
0.0,6,1157.661491
-2.0,4,1157.789541
9.0,9,1157.987331
-2.0,4,1158.118731
9.0,9,1158.392413
9.0,9,1158.586504
-0.299923,5,1158.7591
10.0,10,1159.154722
7.615917,9,1159.394976
0.420014,6,1159.610982
0.0,5,1159.775881
0.0,6,1159.927366
-1.299552,4,1160.056577
8.0,8,1160.364286
-2.0,4,1160.525198
9.0,9,1160.79284
-1.0,5,1160.917698
9.0,9,1161.266767
10.0,10,1161.603702
-0.31878,7,1161.811403
-1.0,4,1161.984038
7.552807,10,1162.159362
0.0,6,1162.377206
9.0,9,1162.837821
-1.0,5,1163.005026
10.0,10,1163.236198
0.700013,6,1163.408173
0.0,6,1163.529192
-1.0,7,1163.736725
-1.0,5,1163.897778
-1.0,5,1164.031249
-0.299923,5,1164.185021
-1.0,5,1164.347589
-0.57992,5,1164.486962
10.0,10,1164.801826
-1.0,5,1164.964617
0.0,6,1165.186521
0.0,6,1165.327445
-0.841249,5,1165.470449
9.0,9,1165.691962
9.0,9,1165.937343
9.0,9,1166.262841
8.0,8,1166.402274
0.0,6,1166.542569
10.0,10,1166.920403
-1.0,5,1167.089721
0.0,6,1167.197817
-2.0,4,1167.273643
9.0,9,1167.473789
-1.0,5,1167.60684
9.0,9,1167.928273
-1.0,5,1168.046151
10.0,10,1168.249911
1.0,7,1168.411814
9.0,9,1168.768684
0.0,6,1168.995143
2.7,8,1169.201298
-0.299923,5,1169.33624
7.552044,10,1169.538302
7.552044,10,1169.889753
1.0,7,1170.092036
9.0,9,1170.427705
0.0,6,1170.645592
8.0,8,1170.851267
0.700013,6,1171.091469
0.0,5,1171.241105
9.0,9,1171.535881
-0.841249,5,1171.680078
9.0,9,1171.922147
9.0,9,1172.242309
-3.0,4,1172.396294
9.0,9,1172.573943
9.0,9,1172.794178
1.0,7,1173.054805
9.0,9,1173.378462
9.0,9,1173.655687
9.0,9,1174.010318
8.0,8,1174.352867
-1.0,5,1174.489306
-1.0,5,1174.676578
9.0,9,1174.943232
-1.0,5,1175.090779
10.0,10,1175.417713
9.0,9,1175.589781
1.0,7,1175.8418
0.0,6,1175.972181
10.0,10,1176.25083
-1.0,5,1176.381329
-1.0,5,1176.53978
10.0,10,1176.931452
10.0,10,1177.264452
9.0,9,1177.552012
-1.0,5,1177.692851
0.0,6,1177.983287
9.0,9,1178.276271
9.0,9,1178.644304
9.0,9,1178.955144
9.0,9,1179.201722
0.0,6,1179.426758
-1.0,7,1179.670342
9.0,9,1180.058841
9.0,9,1180.327453
0.420014,6,1180.556248
0.0,6,1180.739087
9.0,9,1180.973524
10.0,10,1181.345799
1.0,6,1181.50608
10.0,10,1181.748471
0.0,6,1181.924941
0.0,6,1182.114903
9.0,9,1182.310752
