#{"t_start": 1753290495.435851, "env_id": "intersection-v0"}
r,l,t
-0.666847,6,1136.709909
0.0,6,1136.85284
9.615832,11,1137.159732
-2.0,4,1137.350539
9.0,9,1137.524085
-0.634719,6,1137.72347
8.615645,10,1138.003652
-1.0,5,1138.214767
8.0,8,1138.451808
0.420014,6,1138.639673
-2.0,4,1138.796467
0.0,6,1138.97861
9.0,9,1139.391716
-1.0,5,1139.528424
0.0,6,1139.727927
9.0,9,1139.963172
8.0,8,1140.172058
9.0,9,1140.41819
-1.0,5,1140.623812
-1.0,5,1140.774016
9.0,9,1141.104404
9.0,9,1141.320662
9.0,9,1141.65588
0.0,6,1141.94774
8.0,8,1142.138255
9.0,9,1142.421016
9.0,9,1142.593607
0.0,6,1142.838575
9.0,9,1143.094376
7.61852,9,1143.379906
1.0,7,1143.585826
3.0,8,1143.793273
9.0,9,1144.136544
-0.382068,6,1144.3035
-1.0,5,1144.420094
0.0,6,1144.608182
9.0,9,1144.856533
9.0,9,1145.145412
9.0,9,1145.425559
10.0,10,1145.70234
0.0,6,1145.897683
10.0,10,1146.163045
1.0,7,1146.335532
9.0,9,1146.601622
10.0,10,1147.0103
5.551397,13,1147.744416
10.0,10,1148.010919
9.0,9,1148.205125
2.0,8,1148.382418
0.0,5,1148.541601
0.0,6,1148.716712
8.0,9,1148.994346
-1.372771,6,1149.189777
0.0,6,1149.336022
-4.0,2,1149.466155
-1.0,5,1149.651153
-0.57992,5,1149.829918
10.0,10,1150.073837
9.0,9,1150.265992
10.0,10,1150.555154
-0.57992,5,1150.659618
0.0,6,1150.854932
9.0,9,1151.114831
-2.0,5,1151.255612
0.0,6,1151.45449
0.0,5,1151.590052
10.0,10,1151.927412
10.0,10,1152.275552
7.681208,9,1152.605658
-1.0,5,1152.79644
10.0,10,1153.227866
9.0,9,1153.478842
0.0,6,1153.757858
-1.318719,6,1153.932473
0.0,6,1154.098721
2.0,8,1154.346773
8.618513,10,1154.619228
-1.0,5,1154.766583
-1.0,5,1154.94253
0.0,5,1155.105472
-1.0,5,1155.272281
0.0,6,1155.472306
9.0,9,1155.827065
-2.0,4,1155.939527
9.0,9,1156.195069
10.0,10,1156.551563
-0.299923,5,1156.680762
8.0,8,1156.928293
0.0,6,1157.131388
9.0,9,1157.41336
-2.0,4,1157.544304
9.0,9,1157.712454
-1.0,5,1157.862626
1.0,6,1158.001164
0.0,6,1158.201946
-1.84084,4,1158.318181
9.0,9,1158.589511
-1.0,5,1158.73158
9.0,9,1159.021863
-1.0,5,1159.150431
9.0,9,1159.470404
-1.57953,4,1159.607316
10.0,10,1160.003396
8.241144,11,1160.362678
9.0,9,1160.775767
10.0,10,1161.097234
0.0,6,1161.219172
9.0,9,1161.433049
-1.0,5,1161.596359
1.0,6,1161.728943
7.61852,9,1161.990771
-1.0,5,1162.148356
9.0,9,1162.378181
-1.0,5,1162.459756
-1.0,5,1162.6437
0.0,6,1162.826932
9.0,9,1163.058328
8.0,8,1163.250617
10.0,10,1163.52197
10.0,10,1163.965067
0.0,6,1164.152732
0.0,6,1164.313196
-4.742421,1,1164.385662
9.0,9,1164.689129
8.0,8,1164.846197
-5.0,1,1164.908526
-0.963021,6,1165.100445
-1.0,5,1165.263757
8.0,8,1165.451394
-1.0,5,1165.588485
1.0,7,1165.73446
-1.0,5,1165.926512
9.0,9,1166.178039
10.0,10,1166.584829
-1.366575,6,1166.806174
9.0,9,1167.075098
-5.0,1,1167.104362
9.0,9,1167.477887
8.681208,10,1167.700355
-0.299923,5,1167.871406
7.633114,9,1168.138305
10.0,10,1168.396145
-1.0,5,1168.649987
9.0,9,1168.986866
8.617423,10,1169.351959
1.0,7,1169.580579
9.0,9,1169.902767
1.0,7,1170.132452
-0.373185,6,1170.360185
10.0,10,1170.741339
10.0,10,1171.046884
-0.57992,5,1171.232343
8.615645,10,1171.583951
10.0,10,1171.913967
0.0,6,1172.049137
-1.0,5,1172.196511
9.0,9,1172.402097
-1.0,5,1172.537317
-1.0,5,1172.722621
-1.0,5,1172.879616
9.0,9,1173.207
-1.0,6,1173.437325
9.0,9,1173.716399
9.0,9,1173.835685
-1.84084,4,1173.989511
10.0,10,1174.203542
0.0,6,1174.398574
0.700013,6,1174.568483
-1.223103,6,1174.708978
-5.0,1,1174.756667
0.0,6,1174.952577
7.616072,9,1175.251416
-1.0,5,1175.471459
9.0,9,1175.747957
8.0,8,1176.051226
-1.372771,6,1176.282992
8.0,8,1176.520136
9.0,9,1176.701666
10.0,10,1176.927377
-1.0,5,1177.117076
1.0,7,1177.223991
-3.0,3,1177.302407
0.0,5,1177.432504
-0.299923,5,1177.554306
0.0,6,1177.678649
-1.0,5,1177.903476
-1.0,5,1178.073393
9.616017,11,1178.385197
9.0,9,1178.616546
9.0,10,1178.897486
0.0,6,1179.085197
-1.84084,4,1179.211447
-1.0,6,1179.383062
9.0,9,1179.65273
-1.0,5,1179.886114
0.0,5,1180.017387
-2.0,4,1180.156454
10.0,10,1180.570184
10.0,10,1180.841441
9.0,9,1181.226106
10.0,10,1181.523851
10.0,10,1181.819273
9.0,9,1182.222082
0.0,6,1182.43146
5.0,6,1182.641705
-1.0,5,1182.798171
7.615917,9,1183.120075
1.158669,7,1183.305891
-2.0,4,1183.431022
10.0,10,1183.735609
10.0,10,1183.984231
-1.0,5,1184.136438
9.0,9,1184.331983
-2.0,4,1184.522326
-1.0,4,1184.608718
9.0,9,1185.02443
-1.379585,6,1185.232571
7.61852,9,1185.448461
-2.0,5,1185.643061
9.0,9,1185.848469
9.0,9,1186.132659
0.0,5,1186.291986
-1.0,5,1186.44227
10.0,10,1186.604709
9.0,9,1186.896504
-0.299923,5,1187.065578
9.0,9,1187.381477
8.0,8,1187.644663
-3.0,3,1187.744603
9.0,9,1188.101492
9.0,9,1188.342957
-1.0,5,1188.5363
-1.0,5,1188.690069
0.0,6,1188.932154
9.0,9,1189.155972
9.0,9,1189.403035
-1.0,5,1189.551371
-1.0,5,1189.77487
0.158681,6,1189.927683
-1.379585,6,1190.083283
9.0,9,1190.368966
0.0,6,1190.551341
0.0,6,1190.733721
10.0,10,1191.072318
-1.0,5,1191.297071
10.0,10,1191.506035
0.0,6,1191.674728
0.0,6,1191.967558
0.0,6,1192.186819
-5.0,1,1192.239934
0.0,6,1192.38038
0.0,6,1192.581074
0.0,5,1192.69486
10.0,10,1192.993915
9.0,9,1193.227703
10.0,10,1193.529907
0.0,5,1193.675819
-0.299923,5,1193.863472
0.0,6,1194.03052
8.0,8,1194.161846
10.0,10,1194.338491
0.0,6,1194.480464
10.0,10,1194.8049
-1.0,5,1194.97951
0.0,6,1195.150401
0.0,5,1195.289552
-1.0,5,1195.48379
8.0,8,1195.722312
9.0,9,1196.014447
0.0,5,1196.222027
10.0,10,1196.460657
9.0,9,1196.700539
0.0,6,1196.884322
-2.0,4,1197.033163
9.0,9,1197.261521
-1.0,5,1197.382293
9.0,9,1197.630184
9.0,9,1197.82347
-1.0,5,1197.990328
-2.0,4,1198.172028
9.0,9,1198.416534
8.618513,10,1198.775488
0.0,6,1198.959378
0.0,6,1199.177015
9.0,9,1199.388608
9.62673,11,1199.804504
0.0,6,1200.069587
9.0,9,1200.408458
1.0,6,1200.562415
0.0,6,1200.780403
-1.0,5,1200.922555
9.0,9,1201.245042
8.0,8,1201.530146
9.0,9,1201.854511
10.0,10,1202.183185
9.0,9,1202.454874
8.681208,10,1202.836298
-1.0,5,1202.982118
9.0,9,1203.324145
-2.29738,3,1203.416046
0.700013,6,1203.606047
0.0,6,1203.814852
8.633113,10,1204.147667
9.0,9,1204.417695
10.0,10,1204.796141
1.0,7,1205.035093
-1.366575,6,1205.236786
9.0,9,1205.451953
9.0,9,1205.752783
-1.318719,6,1205.922929
9.0,9,1206.161184
-0.381164,6,1206.35289
10.0,10,1206.75644
-1.0,5,1206.878209
9.0,9,1207.163004
9.0,9,1207.411091
7.626732,9,1207.834175
-1.0,5,1208.063579
-0.666847,6,1208.2875
-1.0,5,1208.463826
9.0,9,1208.773896
9.0,9,1208.998584
9.0,9,1209.310817
0.0,6,1209.530591
0.0,6,1209.68439
9.0,9,1209.980823
0.618567,8,1210.171013
10.0,10,1210.663255
9.0,9,1210.843206
9.0,9,1211.18844
-2.318366,5,1211.370574
0.0,6,1211.499705
-1.0,5,1211.706979
-2.0,4,1211.869484
0.700013,6,1212.018251
8.0,8,1212.27928
0.0,6,1212.498572
-0.57992,5,1212.63346
0.0,6,1212.962235
-0.57992,5,1213.155754
-5.0,1,1213.204655
0.0,5,1213.306672
9.0,9,1213.554027
1.0,7,1213.741615
9.0,9,1214.036537
9.0,9,1214.300597
7.0,7,1214.464787
0.0,5,1214.658636
-5.0,1,1214.707421
-1.0,5,1214.801086
0.0,6,1215.026347
-2.0,4,1215.134721
-1.0,5,1215.371296
3.0,9,1215.572222
2.0,8,1215.87821
10.0,10,1216.111474
0.0,6,1216.270021
-1.208208,6,1216.46481
9.0,9,1216.684974
0.0,6,1216.924871
9.0,9,1217.191309
9.0,9,1217.50064
0.0,6,1217.689976
-1.318719,6,1217.919219
0.0,6,1218.114125
10.0,10,1218.348212
-2.0,5,1218.517095
8.0,8,1218.855681
10.0,10,1219.239723
-0.57992,5,1219.414741
10.0,10,1219.797444
0.0,6,1220.042693
0.0,6,1220.142259
9.0,9,1220.313539
8.235026,11,1220.601016
-0.841249,5,1220.770862
7.626732,9,1221.005335
9.0,9,1221.336512
10.0,10,1221.633048
9.0,9,1221.988786
-0.299923,5,1222.112799
0.0,5,1222.263858
7.615917,9,1222.453472
9.0,9,1222.820378
0.0,6,1223.034425
9.681208,11,1223.311346
9.0,9,1223.707883
-2.0,4,1223.840162
9.0,9,1224.113142
8.0,8,1224.206057
9.0,9,1224.526576
-0.57992,5,1224.701429
9.0,9,1224.900276
7.61852,9,1225.118921
-0.382068,7,1225.319988
0.0,6,1225.554268
-1.0,5,1225.712486
-1.0,5,1225.864597
0.0,5,1225.961389
9.0,9,1226.22998
-2.365057,5,1226.391119
9.0,9,1226.689912
0.0,6,1226.914494
9.0,9,1227.185999
-0.634719,6,1227.408158
10.0,10,1227.692921
-2.577249,3,1227.785044
10.0,10,1228.101693
-0.841249,5,1228.297145
0.0,6,1228.533854
9.0,9,1228.739888
10.0,10,1228.985426
0.0,6,1229.138738
9.0,9,1229.598654
9.0,9,1229.872717
-1.0,5,1230.078836
9.0,9,1230.348012
8.0,8,1230.684744
-1.0,5,1230.747941
0.0,6,1230.958756
-1.379585,5,1231.145554
-1.372771,6,1231.398189
9.0,9,1231.792198
8.62673,10,1231.945376
9.0,9,1232.223576
10.0,10,1232.52742
-0.373185,7,1232.715852
10.0,10,1232.938824
9.0,9,1233.164283
9.0,9,1233.390594
0.0,5,1233.540414
10.0,10,1233.889259
-1.372771,6,1234.109354
8.615844,10,1234.571635
0.0,6,1234.691087
-1.0,5,1234.865448
-1.0,5,1235.017863
3.0,9,1235.378815
9.0,9,1235.674581
8.0,8,1235.919363
7.626732,9,1236.142837
-1.0,5,1236.325016
-1.0,5,1236.510116
-1.0,5,1236.702292
-2.0,4,1236.859689
-1.0,4,1237.013855
9.0,9,1237.258216
-1.0,5,1237.371175
-2.0,4,1237.494545
10.0,10,1237.682942
-1.318719,6,1237.868165
10.0,10,1238.166713
10.0,10,1238.496257
9.0,9,1238.794379
-1.0,5,1238.936433
10.0,10,1239.187477
0.0,6,1239.382907
10.0,10,1239.710229
0.0,6,1239.88339
9.0,9,1240.134459
9.0,9,1240.401751
10.0,10,1240.739603
1.0,7,1240.941699
9.0,9,1241.190779
-1.0,5,1241.359007
9.0,9,1241.577658
-0.299923,5,1241.708252
0.700013,6,1241.907638
-1.0,5,1242.117048
0.0,6,1242.358034
9.0,9,1242.632511
9.0,9,1242.965519
-1.0,4,1243.121467
-0.841249,5,1243.315144
8.0,8,1243.566647
0.0,6,1243.692613
9.0,9,1243.985564
9.0,9,1244.240797
9.0,9,1244.505475
10.0,10,1244.851237
9.0,9,1245.230008
10.0,10,1245.520892
-4.0,2,1245.641768
-2.0,4,1245.74114
9.0,9,1246.132567
0.0,6,1246.34127
0.0,6,1246.52371
0.0,6,1246.705416
9.0,9,1247.001808
9.0,9,1247.372258
9.0,9,1247.663305
9.0,9,1248.035033
9.0,9,1248.276402
-1.0,5,1248.486575
9.0,9,1248.714846
0.0,6,1248.890936
0.0,6,1249.073843
-1.0,5,1249.261288
10.0,10,1249.493695
10.0,10,1249.802433
10.0,10,1250.000823
0.0,5,1250.158437
9.0,9,1250.488169
-1.0,5,1250.627757
0.0,6,1250.778916
0.0,5,1250.891101
9.0,9,1251.226235
7.617435,9,1251.531091
-1.0,5,1251.680821
10.0,10,1251.963565
-0.841249,5,1252.089142
0.0,6,1252.231227
9.0,9,1252.562472
10.0,10,1252.901934
9.0,9,1253.156943
0.0,6,1253.279113
0.0,6,1253.451392
-1.0,5,1253.609291
0.0,5,1253.746138
1.0,7,1254.005735
-2.838445,3,1254.136549
8.0,8,1254.347095
9.0,9,1254.606965
0.0,6,1254.819091
8.0,8,1255.047329
8.0,8,1255.286336
9.0,9,1255.61056
-1.0,4,1255.735305
1.0,7,1255.908429
-5.0,1,1255.957796
9.0,9,1256.187171
1.0,7,1256.431966
10.0,10,1256.726957
0.0,6,1256.917263
9.0,9,1257.162596
-2.370348,5,1257.305786
0.0,6,1257.430094
9.0,9,1257.72457
0.0,6,1257.895488
0.0,5,1258.013081
9.0,9,1258.317899
8.297078,11,1258.75805
-1.0,5,1258.98305
10.0,10,1259.292014
-1.57953,4,1259.446211
8.353106,11,1259.757799
9.0,9,1259.982396
-2.370348,5,1260.177441
10.0,10,1260.475544
8.0,8,1260.67064
10.0,10,1261.073894
9.0,9,1261.396275
10.0,10,1261.821445
-5.0,1,1261.896507
0.0,6,1262.07132
1.0,7,1262.305791
10.0,10,1262.735553
-1.299552,4,1262.919252
-1.0,5,1263.116923
10.0,10,1263.511839
9.0,9,1263.765967
-1.0,5,1263.934859
10.0,10,1264.179077
0.0,6,1264.406932
10.0,10,1264.634447
9.0,9,1264.877341
0.420014,6,1265.127133
10.0,10,1265.492511
9.0,9,1265.795175
0.0,5,1265.918023
1.0,7,1266.113087
9.0,9,1266.349247
9.0,9,1266.743751
0.0,6,1267.016409
10.0,10,1267.390228
9.0,9,1267.755526
8.0,8,1267.913676
9.0,9,1268.124793
9.0,9,1268.361879
-1.0,5,1268.534261
9.0,9,1268.886748
7.617435,9,1269.077347
9.0,9,1269.343046
9.0,9,1269.630784
9.0,9,1270.067882
-1.0,5,1270.185956
9.0,9,1270.368434
9.0,9,1270.645868
9.0,9,1270.932237
9.0,9,1271.317031
10.0,10,1271.66081
0.420014,6,1271.95118
8.615645,10,1272.290475
9.0,9,1272.542108
-1.0,5,1272.764874
10.0,10,1273.046755
-3.0,3,1273.164825
-5.0,1,1273.21208
8.0,8,1273.435224
2.7,8,1273.633265
9.0,9,1273.890737
9.0,9,1274.262375
9.0,9,1274.520107
9.0,9,1274.757621
9.0,9,1275.033396
2.0,8,1275.166385
0.0,6,1275.32783
1.0,7,1275.573522
8.0,8,1275.794385
9.0,9,1276.072558
1.0,7,1276.21488
0.0,6,1276.377024
0.626744,8,1276.628028
0.0,6,1276.79103
-1.0,5,1276.929374
0.0,5,1277.104889
9.0,9,1277.321294
9.0,9,1277.653064
-1.222746,6,1277.813239
0.0,6,1279.860997
7.626732,9,1280.189145
7.617435,9,1280.517301
0.0,6,1280.694852
9.0,9,1280.926719
8.0,8,1281.095234
9.0,9,1281.392552
-2.0,4,1281.520719
-1.0,5,1281.746534
0.0,6,1281.955604
9.0,9,1282.273367
-1.0,5,1282.446315
-1.0,5,1282.717622
0.0,6,1282.921663
9.615573,11,1283.284526
9.0,9,1283.492404
9.0,9,1283.780446
0.0,6,1284.006531
0.0,6,1284.190474
9.0,9,1284.417978
1.700002,7,1284.665758
9.0,9,1284.855269
9.0,9,1285.075655
-1.372771,6,1285.166147
0.0,5,1285.289974
9.0,9,1285.58215
9.0,9,1285.774285
0.0,6,1286.017212
9.0,9,1286.267153
-1.223103,6,1286.49536
0.158681,6,1286.675391
0.0,6,1286.89322
8.0,8,1287.087646
0.0,5,1287.179726
10.0,10,1287.498533
9.0,9,1287.684087
9.0,9,1288.027553
-1.84084,4,1288.15551
-2.0,4,1288.275273
7.616072,9,1288.679485
8.0,8,1288.952951
10.0,10,1289.143592
0.0,6,1289.368251
-1.0,5,1289.555813
0.158681,6,1289.751859
0.158681,6,1289.94101
9.0,9,1290.132635
0.0,6,1290.363288
9.0,9,1290.734058
0.0,6,1290.989099
0.0,6,1291.205019
9.0,9,1291.518207
7.633114,9,1291.908537
9.0,9,1292.295358
-5.0,1,1292.367845
0.0,6,1292.594821
10.0,10,1292.808211
8.617423,10,1293.090454
0.700013,6,1293.281987
0.0,6,1293.516434
8.633113,10,1293.867562
0.0,6,1294.114471
-1.0,5,1294.32233
9.0,9,1294.577214
0.0,6,1294.758433
10.0,10,1295.02946
0.0,6,1295.212802
9.0,9,1295.546973
-3.436985,6,1295.807975
10.0,10,1296.144411
9.0,9,1296.418166
9.0,9,1296.680434
9.0,9,1296.917874
1.0,6,1297.127727
0.0,6,1297.31499
0.0,5,1297.480229
10.0,10,1297.75084
0.0,6,1297.962666
0.0,6,1298.178028
-1.0,5,1298.324858
9.0,9,1298.580012
0.0,6,1298.774706
9.0,9,1298.963485
5.0,6,1299.101591
-0.299923,5,1299.236058
10.0,10,1299.679859
-0.299923,5,1299.880194
8.0,8,1300.076047
8.0,8,1300.319619
9.0,9,1300.44667
0.0,6,1300.575457
0.0,6,1300.752006
9.0,9,1300.969916
0.0,6,1301.227396
9.0,9,1301.410439
0.0,6,1301.567649
-1.84084,4,1301.673693
9.0,9,1301.971846
7.681208,9,1302.397216
9.0,9,1302.663473
9.0,9,1302.892431
9.0,9,1303.13497
8.681208,10,1303.561417
-0.841249,5,1303.68717
10.0,10,1303.893108
-1.84084,4,1303.980597
-1.0,5,1304.137486
7.626732,9,1304.376668
-2.0,4,1304.569108
9.0,9,1304.815388
0.700013,6,1305.027431
-0.57992,5,1305.192319
0.0,6,1305.369235
8.62673,10,1305.765701
9.0,9,1306.040514
0.0,6,1306.311175
8.0,8,1306.618545
9.0,9,1306.781911
-1.0,5,1306.927726
-1.372771,5,1307.052635
0.0,5,1307.161397
10.0,10,1307.483073
0.0,6,1307.641208
0.0,6,1307.830481
9.0,9,1308.059364
0.0,6,1308.333015
9.0,9,1308.644784
-0.961325,6,1308.884862
0.420014,6,1309.051484
-1.0,5,1309.185794
10.0,10,1309.541356
10.0,10,1309.864801
0.0,5,1309.985873
7.633114,9,1310.211201
0.0,5,1310.350841
9.0,9,1310.486007
0.0,6,1310.70971
8.562943,11,1311.069937
10.0,10,1311.35475
9.0,9,1311.647334
9.0,9,1311.989951
-1.0,5,1312.178934
0.0,6,1312.427114
9.0,9,1312.623354
-1.0,5,1312.792685
9.0,9,1313.136023
-5.0,1,1313.199826
1.0,7,1313.432076
-1.379585,6,1313.635186
10.0,10,1313.94783
-1.0,5,1314.098861
-1.0,5,1314.283707
8.0,8,1314.504674
-1.0,5,1314.613917
0.0,6,1314.725536
9.0,9,1314.98671
10.0,10,1315.23467
-2.0,4,1315.385125
-1.299552,4,1315.496932
-1.0,5,1315.610754
9.0,9,1315.947857
-1.0,5,1316.068782
0.0,6,1316.290877
10.0,10,1316.663747
0.0,6,1316.895214
9.0,9,1317.124099
-2.0,4,1317.24659
10.0,10,1317.604037
9.0,9,1317.872564
7.615917,9,1318.24272
10.0,10,1318.548733
0.0,5,1318.731131
10.0,10,1318.935156
8.0,8,1319.083605
9.0,9,1319.307538
9.0,9,1319.526939
9.0,9,1319.755885
0.0,6,1319.884672
9.0,9,1320.11737
-2.370348,5,1320.331133
0.0,5,1320.51964
10.0,10,1320.802176
9.0,9,1321.051577
9.0,9,1321.266266
-1.0,5,1321.451172
10.0,10,1321.777804
0.0,6,1322.029957
8.615645,10,1322.37241
10.0,10,1322.718734
-0.57992,5,1322.92757
-1.0,5,1323.127894
0.0,6,1323.352297
10.0,10,1323.568731
9.0,9,1323.754723
-0.841249,5,1323.873148
8.0,8,1324.205594
0.0,5,1324.317667
9.0,9,1324.549245
-0.57992,5,1324.735542
9.0,9,1324.892481
10.0,10,1325.271874
10.0,10,1325.637324
10.0,10,1325.886449
-1.0,5,1326.019878
9.0,9,1326.372474
0.0,6,1326.648502
8.615645,10,1326.943624
-0.57992,5,1327.104807
10.0,10,1327.409628
8.0,8,1327.676367
1.0,7,1327.903091
10.0,10,1328.054562
8.0,8,1328.350333
0.0,5,1328.465762
-1.0,5,1328.573788
-1.0,5,1328.733362
-0.57992,5,1328.955652
7.244344,10,1329.241397
9.0,9,1329.487937
-1.0,5,1329.640934
0.0,5,1329.817146
0.0,6,1329.982899
0.0,6,1330.191968
-1.0,5,1330.337844
0.0,5,1330.571965
-1.0,5,1330.707631
1.0,7,1330.924014
10.0,10,1331.290727
9.0,9,1331.524966
10.0,10,1331.981644
-1.0,5,1332.061729
9.0,9,1332.25271
8.0,8,1332.498524
0.0,6,1332.817811
-0.57992,5,1333.059078
9.0,9,1333.303853
9.0,9,1333.632634
9.0,9,1333.951457
9.0,9,1334.227647
9.0,9,1334.466181
9.0,9,1334.920898
-1.0,4,1335.090186
0.0,6,1335.212368
0.0,6,1335.434646
-1.0,5,1335.521871
9.0,9,1335.825438
-2.0,4,1335.943313
-5.0,1,1336.005351
0.0,5,1336.153934
9.0,9,1336.347335
-0.299923,5,1336.502589
10.0,10,1336.856845
-1.0,5,1336.987031
0.0,6,1337.242364
9.0,9,1337.50759
9.0,9,1337.874386
10.0,10,1338.13908
8.0,8,1338.554769
9.0,9,1338.854351
-2.0,3,1338.996585
9.0,9,1339.310134
9.0,9,1339.632929
8.0,8,1339.823619
0.0,6,1340.023366
-1.0,5,1340.138371
10.0,10,1340.430167
0.0,5,1340.603837
0.0,5,1340.800679
9.0,9,1341.041908
9.0,9,1341.397819
10.0,10,1341.56378
8.0,8,1341.78813
-1.0,5,1341.946167
9.0,9,1342.171899
0.0,6,1342.328227
1.0,7,1342.556798
0.0,5,1342.694668
8.633113,10,1342.924473
-0.373185,7,1343.160992
-2.0,4,1343.249737
-1.0,5,1343.394874
-1.0,5,1343.623777
9.0,9,1343.972617
-0.299923,5,1344.181391
-1.0,5,1344.363187
-2.370348,5,1344.537523
8.616025,10,1344.799383
9.0,11,1345.087359
9.0,9,1345.263667
-2.105729,7,1345.527888
9.0,9,1345.900666
-1.223103,6,1346.078185
-1.0,5,1346.286135
9.0,9,1346.460834
9.0,9,1346.604899
8.0,8,1346.872797
0.0,6,1347.056983
-2.0,4,1347.179644
-1.0,5,1347.358139
-1.0,5,1347.497617
-1.0,5,1347.649562
0.420014,6,1347.824569
9.0,9,1348.104301
-5.0,1,1348.164869
9.0,9,1348.417155
-1.57953,4,1348.572099
-1.0,5,1348.756092
0.0,6,1348.876221
0.0,6,1349.035749
0.0,6,1349.268229
9.0,9,1349.502104
0.0,5,1349.683516
9.0,9,1349.813806
9.0,9,1350.247998
10.0,10,1350.622697
10.0,10,1350.999054
8.62673,10,1351.287585
8.0,8,1351.54221
8.615645,10,1351.875716
10.0,10,1352.292764
10.0,10,1352.580584
-1.0,5,1352.716285
0.0,5,1352.816633
-1.0,5,1352.996077
-1.0,5,1353.216312
-1.0,5,1353.351985
8.0,8,1353.544686
9.0,9,1353.968859
-5.0,1,1354.015296
9.0,9,1354.25166
9.0,9,1354.536785
0.0,6,1354.790624
-1.84084,4,1354.932208
10.0,10,1355.288162
0.0,6,1355.521354
9.0,9,1355.922855
1.0,6,1356.033765
0.0,6,1356.249419
-1.0,5,1356.435725
10.0,10,1356.771753
-1.0,5,1356.919877
8.0,8,1357.139161
10.0,10,1357.560712
9.0,9,1357.795659
-1.0,5,1357.932403
-1.0,5,1358.140071
10.0,10,1358.348553
8.617423,10,1358.633751
10.0,10,1358.930485
9.0,9,1359.133736
10.0,10,1359.425321
9.0,9,1359.736024
-1.366575,6,1359.984035
-5.0,1,1360.033419
-2.0,3,1360.148032
-0.57992,5,1360.309795
0.0,6,1360.511531
0.0,5,1360.669722
-1.0,5,1360.840936
9.0,9,1361.079309
9.618511,11,1361.455193
10.0,10,1361.705216
-2.318366,5,1361.89005
10.0,10,1362.138607
-0.366834,6,1362.350005
9.0,9,1362.590523
0.0,6,1362.777843
-0.841249,5,1362.93887
0.0,6,1363.13184
9.0,9,1363.395335
0.700013,6,1363.58354
-1.0,5,1363.734374
9.0,9,1364.022982
8.0,8,1364.242269
1.700002,7,1364.480921
0.0,6,1364.664373
8.0,8,1364.967384
-1.299552,4,1365.099913
9.0,9,1365.369293
7.61852,9,1365.546946
11.0,11,1365.970158
-3.284669,2,1366.04999
-1.0,5,1366.274774
10.0,10,1366.785149
0.0,6,1367.025075
-0.299923,5,1367.206988
9.0,9,1367.553438
9.0,9,1367.937781
8.0,8,1368.198697
-1.0,5,1368.392506
-2.0,4,1368.583866
9.0,9,1368.810235
0.0,6,1368.966024
1.0,7,1369.198911
0.0,6,1369.381481
9.0,9,1369.615299
10.0,10,1369.8497
9.0,9,1370.040073
-1.366575,7,1370.380216
-1.318719,6,1370.535188
9.0,9,1370.850865
-1.0,5,1371.062483
0.0,6,1371.337868
9.0,9,1371.68629
-1.0,5,1371.880184
9.0,9,1372.129862
11.0,11,1372.365743
8.616025,10,1372.613376
-0.841249,5,1372.829767
-0.841249,5,1372.980028
-1.57953,4,1373.164731
9.0,9,1373.403772
0.0,6,1373.650431
10.0,10,1374.001737
9.633112,11,1374.212933
10.0,10,1374.52078
1.0,7,1374.903592
0.0,6,1375.030722
-0.841249,5,1375.180388
0.0,6,1375.439461
0.0,6,1375.589077
0.0,6,1375.839194
9.0,9,1376.152694
-0.57992,5,1376.341632
-2.0,4,1376.536953
10.0,10,1376.78155
9.0,9,1377.052279
7.626732,9,1377.334622
9.0,9,1377.672997
10.0,10,1377.926533
0.0,6,1378.070071
10.0,10,1378.305753
10.0,10,1378.639475
10.0,10,1378.853638
10.0,10,1379.18298
9.0,9,1379.460428
9.0,9,1379.724706
-1.366575,6,1379.903235
8.0,8,1380.210011
1.0,7,1380.413237
9.0,9,1380.809829
8.615844,10,1381.204965
1.0,7,1381.414254
-2.0,4,1381.527721
8.0,8,1381.773678
1.0,6,1382.023942
8.617423,10,1382.343857
0.0,6,1382.536883
-1.0,5,1382.737605
9.616017,11,1383.111488
-2.0,4,1383.235562
9.0,9,1383.643585
-2.577249,3,1383.730617
8.0,8,1383.942285
9.0,9,1384.199837
0.0,6,1384.416363
1.0,6,1384.520938
0.700013,6,1384.738363
7.552044,10,1384.965464
9.0,9,1385.342398
0.0,6,1385.476784
0.158681,6,1385.608721
0.158681,6,1385.813984
0.0,6,1385.987141
0.0,6,1386.114858
9.0,9,1386.456974
-0.841249,5,1386.590576
9.0,9,1386.842797
-2.0,4,1386.988736
-2.0,4,1387.136511
-1.299552,4,1387.213689
1.0,7,1387.397364
-0.382068,7,1387.668194
-1.0,5,1387.78372
9.0,9,1388.03942
9.0,9,1388.333059
-0.946861,6,1388.596997
0.0,5,1388.729239
9.0,9,1389.161882
9.0,9,1389.441775
0.0,6,1389.610343
8.0,8,1389.91351
10.0,10,1390.338116
10.0,10,1390.732058
0.0,5,1390.897874
-1.0,5,1391.059751
9.0,9,1391.313175
0.0,6,1391.509983
-1.0,5,1391.648183
9.0,9,1391.911085
10.0,10,1392.243845
0.0,6,1392.438438
9.0,9,1392.668422
-5.0,1,1392.724767
10.0,10,1392.937172
9.0,9,1393.254595
10.0,10,1393.444707
9.0,9,1393.696712
1.0,6,1393.882464
8.62673,10,1394.109158
9.0,9,1394.31409
9.0,9,1394.632051
2.0,8,1394.817784
