#{"t_start": 1753289101.764769, "env_id": "highway-fast-v0"}
r,l,t
10.85264,12,364.165996
18.046445,19,364.395384
3.15311,4,364.445382
12.652168,14,364.611279
9.818835,11,364.743551
1.880129,3,364.783392
5.145974,6,364.856667
6.046446,7,364.943715
10.179157,11,365.075574
2.886444,4,365.127623
2.046796,3,365.164741
11.547799,13,365.321442
7.845973,9,365.430065
3.046492,4,365.480832
5.845362,7,365.566815
6.81247,8,365.665272
23.577404,25,365.965106
9.87882,11,366.098346
2.046796,3,366.13639
2.013463,3,366.175337
3.013158,4,366.226108
9.09639,10,366.349539
9.81264,11,366.481434
10.678377,12,366.624892
8.919307,10,366.746845
4.87978,6,366.822398
4.945499,6,366.897265
9.079307,10,367.018771
1.180129,2,367.046747
5.046446,6,367.122343
1.246796,2,367.150743
8.179307,9,367.258839
6.05264,7,367.346333
3.046492,4,367.39969
8.379779,10,367.519794
4.87978,6,367.594875
1.880129,3,367.634039
7.91264,9,367.744072
5.713152,7,367.829706
3.845989,5,367.891938
9.91264,11,368.025297
7.878845,9,368.135752
5.579779,7,368.223765
5.579779,7,368.309282
4.646446,6,368.384472
13.079779,15,368.567501
4.179308,5,368.630195
4.046452,5,368.693721
7.81264,9,368.804189
11.197337,12,368.951592
3.912184,5,369.01475
3.313118,4,369.066233
2.145573,3,369.104934
4.846446,6,369.180617
8.819307,10,369.301399
2.046796,3,369.339832
5.951661,7,369.425547
4.153112,5,369.487345
8.51264,10,369.611283
11.153112,12,369.754333
4.313113,5,369.817138
11.046445,12,369.962563
13.046445,15,370.144652
25.45264,27,370.461325
3.879785,5,370.525736
7.313112,8,370.627773
5.813112,7,371.817493
17.413112,19,372.045439
4.046452,5,372.107326
2.153097,3,372.146957
4.646446,6,372.222927
22.153112,23,372.499059
8.379779,10,372.621361
3.986445,5,372.683843
3.686432,5,372.746018
5.313112,6,372.823422
2.046796,3,372.862856
7.446445,9,372.973454
1.846796,3,373.012084
4.846446,6,373.085544
8.046445,9,373.195448
6.534182,8,373.295155
6.979307,8,373.391856
10.753112,12,373.536499
14.779779,16,373.729852
2.180129,3,373.769303
10.046445,11,373.902819
7.713112,9,374.013948
12.313112,13,374.166564
10.353112,12,374.312432
5.579779,7,374.399054
9.679779,11,374.531176
5.686445,7,374.616241
6.313112,7,374.701612
3.879785,5,374.767256
2.046796,3,374.80578
5.846446,7,374.892694
2.153097,3,374.932459
17.153112,18,375.145725
5.613112,7,375.22964
9.679779,11,375.361657
6.779779,8,375.461357
12.686445,14,375.628573
13.979779,16,375.818961
10.079307,11,375.950603
12.146445,14,376.119552
9.01264,10,376.240148
14.61264,16,376.430871
10.046445,11,376.565532
8.086445,10,376.688116
2.945545,4,376.73902
2.046796,3,376.777638
6.153112,7,376.864269
7.612154,9,376.97358
13.512168,15,377.156116
9.313112,10,377.275633
12.219779,14,377.443679
5.579779,7,377.529979
4.912641,6,377.604331
5.817856,7,377.68929
3.713118,5,377.750597
1.051567,2,377.778344
16.412458,18,377.997418
17.31264,19,378.22355
5.745487,7,378.309681
6.513112,8,378.407025
10.863533,12,378.552411
10.153112,11,378.685259
3.212171,4,378.73559
15.779307,17,378.938978
12.21264,14,379.106087
6.153112,7,379.191509
4.87978,6,379.264895
1.086334,2,379.294166
8.313112,9,379.405352
12.718849,14,379.573039
13.712168,15,379.75514
16.313112,17,379.95853
6.95264,8,380.056009
6.779317,8,380.151799
4.045975,5,380.213008
4.179308,5,380.276034
1.313463,2,380.304169
4.697338,6,380.376386
2.046796,3,380.414466
4.913118,6,380.489152
4.012656,5,380.552685
6.046446,7,380.644199
5.313112,6,380.719548
3.119315,4,380.770853
7.279317,8,380.869207
8.845823,10,380.989113
2.046796,3,381.027865
24.179307,25,381.323847
12.845361,14,381.49225
2.046796,3,381.530896
11.513502,13,381.686418
5.046446,6,381.76163
3.699022,5,381.823909
4.945974,6,381.896521
4.945974,6,381.970895
8.878377,10,382.092253
4.119316,5,382.153472
7.93067,9,382.263188
8.612154,10,382.382783
1.313463,2,382.410552
8.046445,9,382.520764
1.880129,3,382.560264
4.046452,5,382.621936
7.046446,8,382.719217
17.145984,18,382.93313
2.979354,4,382.982687
2.046796,3,383.021308
5.846446,7,383.108148
1.279667,2,383.135141
2.046796,3,383.174512
2.046796,3,383.212491
15.37919,17,383.416868
7.119317,8,383.513761
6.851824,8,383.610756
10.112331,12,383.755079
3.94598,5,383.817878
5.012651,6,383.891468
21.779231,26,384.197006
9.346445,11,384.330273
6.535599,8,384.429908
3.913118,5,384.49046
15.212154,17,384.69359
4.012656,5,384.756025
9.313112,11,384.889628
4.845367,6,384.962881
10.046445,11,385.094316
5.019306,6,385.168509
8.01265,9,385.277481
8.145973,9,385.386224
10.785857,13,385.543434
4.019155,5,385.604865
11.685014,13,385.76206
5.11885,6,385.835926
5.046446,6,385.910032
4.819132,6,385.984171
4.153112,5,386.047482
19.385487,21,386.319046
9.179779,11,386.449979
14.551679,16,386.640276
16.779831,20,386.8777
3.746452,5,386.939669
8.696695,10,387.060021
6.966569,8,387.156133
13.315655,17,387.360065
14.946445,17,387.561862
16.812204,19,387.79064
2.046796,3,387.829015
20.701322,22,388.089114
13.153112,14,388.25422
14.449459,19,388.476587
5.018845,6,388.550764
8.046445,9,388.659753
7.745351,9,388.76868
17.046445,18,388.982872
14.479449,16,389.175414
4.67978,6,389.251727
9.482278,11,389.389467
2.046796,3,389.427766
19.180176,22,389.688401
3.819779,5,389.749598
4.851822,6,389.822792
2.046796,3,389.860769
8.046445,9,389.969905
9.91264,11,390.102165
7.996253,9,390.210369
6.046446,7,390.294693
5.467515,7,390.379084
7.479779,9,390.487984
8.019307,9,390.597627
11.612478,13,390.753248
5.716366,8,390.850699
6.112028,7,390.937239
4.945499,6,391.010064
15.886445,17,391.209802
4.245975,5,391.271662
9.612154,11,391.406865
16.731066,21,391.657682
18.97919,21,391.905246
11.745982,13,392.060391
13.102139,15,392.239053
5.313112,6,392.313007
17.034965,19,392.540484
2.886444,4,392.589781
4.012656,5,392.651659
3.746452,5,392.714127
3.012696,4,392.765211
3.085972,4,392.81715
11.419307,13,392.973447
11.551431,13,393.129124
1.967501,3,393.168757
14.91611,17,393.369251
1.019667,2,393.400222
8.91264,10,393.523357
4.864009,6,393.59861
6.179307,7,393.68544
3.879785,5,393.74992
5.012154,6,393.82791
12.245973,14,394.003241
5.119317,6,394.077601
2.946492,4,394.128552
9.779307,11,394.261363
3.046492,4,394.312295
3.945505,5,394.373452
19.579779,22,394.640099
15.18232,18,394.851302
7.046446,8,394.947836
6.146023,7,395.033502
3.94598,5,395.09576
2.197383,3,395.135098
0.982442,2,395.162989
7.085975,8,395.260198
9.179784,11,395.392375
6.046446,7,395.478188
5.046446,6,395.551382
3.746452,5,395.61342
8.945974,10,395.73446
10.219779,12,395.87831
5.153112,6,395.952814
4.046452,5,396.014894
7.046446,8,396.115513
6.753112,8,396.212895
8.352154,10,396.334391
11.879307,13,396.491652
9.512168,11,396.625694
20.878835,22,396.885582
6.313112,7,396.971481
9.419779,11,397.104154
14.313112,15,397.284917
8.513502,10,397.405144
10.046445,11,397.536517
2.046796,3,397.575537
9.779307,11,397.708088
20.71264,22,397.966237
2.046796,3,398.006291
5.91264,7,398.091985
10.545487,12,398.238576
3.94598,5,398.299355
14.313112,15,398.478184
8.413112,10,398.597371
2.046796,3,398.636075
5.153112,6,398.710094
6.019042,7,398.797517
12.418818,15,398.978976
11.979307,13,399.132757
2.313158,3,399.170805
3.746452,5,399.232308
9.779784,11,399.366211
8.379779,10,399.488524
2.067501,3,399.527229
8.379779,10,399.647495
19.01264,21,399.896265
9.55264,11,400.028957
2.046796,3,400.068019
18.646445,21,400.320686
4.87978,6,400.394824
12.345973,14,400.562448
21.179819,22,400.823983
12.067515,13,400.981489
5.745974,7,401.069567
5.845511,7,401.156889
5.046446,6,401.230935
1.246796,2,401.258234
1.913463,3,401.29601
2.779825,4,401.346635
5.019682,6,401.421152
16.596865,18,401.636268
9.313112,11,401.770335
3.979323,5,401.832478
29.76306,30,402.187585
13.31882,15,402.366276
5.21264,6,402.439825
8.612154,10,402.558848
8.03372,9,402.66633
10.019307,11,402.796747
7.867043,9,402.904386
13.153112,14,403.073565
4.912166,6,403.147607
10.046445,11,403.279504
4.745203,6,403.352742
6.546446,8,403.451696
6.245975,7,403.536187
5.046446,6,403.610146
12.745487,14,403.779479
12.082751,14,403.947259
10.046445,11,404.080687
4.012656,5,404.142356
5.778685,7,404.22733
7.952028,9,404.337718
13.551697,15,404.518974
11.153112,12,404.664815
7.313112,8,404.761171
14.681827,17,404.964641
8.046445,9,405.073655
4.279317,5,405.134072
5.012651,6,405.208446
2.046796,3,405.248096
16.046445,17,405.451306
8.011824,9,405.561213
4.119316,5,405.623458
22.644557,24,405.911062
9.019157,10,406.03255
12.345487,14,406.20049
19.71264,22,406.464351
3.279323,4,406.516273
2.046796,3,406.55579
8.91249,10,406.675278
10.47882,12,406.819871
3.119315,4,406.870982
2.046796,3,406.909631
4.945499,6,406.982932
2.153097,3,407.021435
9.019307,10,407.144413
4.153112,5,407.206298
7.553112,9,407.318285
4.153112,5,407.381107
6.845361,8,407.478473
13.91249,15,407.660761
2.046796,3,407.700648
3.279323,4,407.751575
4.018328,5,407.815069
8.93067,10,407.938598
13.979779,16,408.128497
4.912641,6,408.200668
7.046446,8,408.299052
12.153112,13,408.454999
18.649459,24,408.735379
14.715615,18,408.953309
4.851822,6,409.027568
19.044616,22,409.288923
12.153112,13,409.445785
3.912536,5,409.5067
11.745157,13,409.665609
5.979308,7,409.751432
5.579824,7,409.836081
4.313113,5,409.897786
2.046796,3,409.936665
5.915424,7,410.02275
8.046445,9,410.132873
2.046796,3,410.171281
5.846446,7,410.258481
4.119316,5,410.321137
14.013112,16,410.51281
9.683874,11,410.644195
12.401538,15,410.825398
8.413112,10,410.948403
10.153112,11,411.081423
4.953112,6,411.154013
6.91264,8,411.252332
12.313112,13,411.407461
19.846445,24,411.696477
2.153097,3,411.735244
14.985973,16,411.927895
3.15311,4,411.979262
11.179779,13,412.136562
4.646446,6,412.210216
5.046446,6,412.285326
7.91264,9,412.397118
7.9787,9,412.503849
8.710905,10,412.622409
4.012656,5,412.68713
4.913112,6,412.761188
9.745157,11,412.893394
18.745157,20,413.133192
8.545487,10,413.256225
16.878377,18,413.470374
10.585487,12,413.613521
10.91249,12,413.757926
17.845973,19,413.987114
10.046445,11,414.120882
4.179163,5,414.183355
10.87849,12,414.328794
10.612154,12,414.475782
9.513508,11,414.608033
5.179157,6,414.681721
11.915424,13,414.838366
12.046445,13,414.996706
17.746445,20,415.237674
6.91249,8,415.334981
7.153112,8,415.433599
9.046445,10,415.555448
4.012641,5,415.618681
12.013112,13,415.77581
3.052163,4,415.827093
3.713118,5,415.891569
5.146023,6,415.967053
10.513112,12,416.111024
15.313112,16,416.302636
9.41264,11,416.436963
4.979317,6,416.510911
13.212205,15,416.690111
6.546446,8,416.788149
3.812074,5,416.850723
10.91249,12,416.996133
8.144904,9,417.10645
2.046796,3,417.144252
10.612154,12,417.291058
11.179307,12,417.436333
7.046446,8,417.53414
8.845361,10,417.653343
14.013112,16,417.844163
14.918686,16,418.033843
12.485338,14,418.201894
8.71882,10,418.322838
4.01187,5,418.385464
5.845362,7,418.470802
3.15311,4,418.521342
4.313113,5,418.583082
9.046445,10,418.70503
10.55264,12,418.849594
5.046446,6,418.923572
4.046452,5,418.987545
3.713118,5,419.050971
10.119317,11,419.182301
5.885823,7,419.266625
15.466669,18,419.4835
4.753112,6,419.56051
3.951661,5,419.622355
6.852154,8,419.719925
2.046796,3,419.758762
5.745163,7,419.848405
5.579779,7,419.935554
8.046445,9,420.044196
7.584622,9,420.155568
5.845362,7,420.243072
10.153112,11,420.377977
5.313112,6,420.452286
9.046445,10,420.572767
2.046796,3,420.612394
4.646446,6,420.687294
4.313113,5,420.750752
3.15311,4,420.802037
17.945487,20,421.041104
4.153112,5,421.103277
9.91264,11,421.235994
7.879307,9,421.345674
10.245975,11,421.477413
5.153112,6,421.55283
2.067501,3,421.592475
8.046445,9,421.701037
6.046446,7,421.788254
7.153112,8,421.887769
7.91264,9,421.999045
7.879307,9,422.107127
13.019779,15,422.290447
5.046446,6,422.364719
2.779825,4,422.415216
7.153112,8,422.512189
14.513502,16,422.704817
4.046452,5,422.76676
6.046446,7,422.853037
6.012154,7,422.940467
8.486445,10,423.06399
16.148935,18,423.277192
8.746445,10,423.397475
4.912179,6,423.473429
5.012651,6,423.547906
6.153112,7,423.634224
3.612536,5,423.696883
4.979309,6,423.771294
8.045974,9,423.882713
2.046796,3,423.922515
13.019779,15,424.102903
8.046445,9,424.211687
11.913112,13,424.369396
3.046492,4,424.420353
10.285334,12,424.565263
3.713118,5,424.627291
9.979308,11,424.76141
10.985973,12,424.906981
8.377333,10,425.028243
2.930717,4,425.078602
17.745979,19,425.305897
3.851809,5,425.368343
10.046445,11,425.501558
21.379704,25,425.799425
4.012656,5,425.862193
24.585781,29,426.210603
5.046446,6,426.285665
16.079308,17,426.487341
2.66405,4,426.538511
1.118234,2,426.565393
5.912491,7,426.65397
3.952026,5,426.715675
10.182741,13,426.874205
4.046452,5,426.93696
2.046796,3,426.97533
4.119316,5,427.037797
11.046445,12,427.183672
2.897383,4,427.23315
10.612479,12,427.378267
7.91249,9,427.487513
9.313112,11,427.622986
10.679438,13,427.779867
2.046796,3,427.819323
7.313112,8,427.918704
10.611823,12,428.066602
5.632349,7,428.152844
8.985973,10,428.272526
5.745163,7,428.358991
9.153112,10,428.482731
9.179157,10,428.605208
5.179157,6,428.679951
2.666667,4,428.729196
5.913113,7,428.817492
13.153112,14,428.988178
15.27882,17,429.191287
4.046452,5,429.253268
21.079081,27,429.580078
8.046445,9,429.690272
19.012182,20,429.929933
9.046445,10,430.052875
2.046796,3,430.091915
14.264283,18,430.309756
8.678887,11,430.443343
7.446445,9,430.55036
4.912496,6,430.625226
5.279317,6,430.700172
3.666044,5,430.76265
14.019157,15,430.941484
11.979779,14,431.110691
9.980176,12,431.254877
19.212154,22,431.515873
4.179163,5,431.577161
6.851824,8,431.674492
2.013001,3,431.71365
16.733033,21,431.965658
3.912536,5,432.027384
7.745157,9,432.137022
1.8,3,432.175371
7.046446,8,432.273345
8.646445,10,432.392919
6.153112,7,432.480733
6.501804,8,433.704669
15.47882,17,433.9133
8.833333,12,434.060195
7.012154,8,434.162121
4.279317,5,434.225482
3.046492,4,434.27779
8.819779,10,434.401071
5.046446,6,434.476895
19.313037,22,434.761346
9.046445,10,434.882015
5.179157,6,434.95617
11.17978,12,435.101369
5.112028,6,435.175193
3.046452,4,435.224728
3.879785,5,435.285632
6.153112,7,435.370911
12.27882,14,435.542252
5.019156,6,435.616469
8.612154,10,435.738305
7.91249,9,435.848488
9.97756,11,435.981683
11.544865,13,436.1402
20.046445,21,436.389817
14.313112,15,436.571009
7.046446,8,436.669319
10.629382,12,436.81793
6.952028,8,436.923068
4.046452,5,436.987323
2.046796,3,437.02666
9.266706,11,437.159997
5.046446,6,437.234375
7.479779,9,437.344554
4.912496,6,437.419361
9.781707,12,437.564015
11.81264,13,437.718643
18.385487,20,437.954622
8.745975,10,438.075632
12.27882,14,438.241001
14.313112,15,438.420083
2.046796,3,438.45956
10.01265,11,438.589004
10.93067,12,438.73409
8.535599,10,438.85531
18.153112,19,439.082692
6.046446,7,439.167537
23.666965,25,439.460649
22.666806,25,439.750268
5.699177,7,439.838282
4.046452,5,439.899893
14.112481,17,440.102571
7.863533,9,440.211024
1.731021,3,440.249982
5.629475,7,440.334817
22.266863,27,440.661602
16.229712,18,440.873417
19.384452,21,441.122064
9.235482,11,441.253571
2.886444,4,441.304666
7.046446,8,441.402841
14.95264,16,441.593095
4.745203,6,441.667762
6.513112,8,441.766167
7.830199,9,441.874638
3.046492,4,441.927672
0.93407,2,441.955114
10.945981,15,442.13162
8.93067,10,442.25198
4.182092,5,442.314252
7.486836,10,442.435422
5.849117,8,442.532561
5.746015,7,442.616825
15.046445,16,442.81009
4.012656,5,442.871312
0.982442,2,442.898253
4.313113,5,442.959467
10.21264,11,443.093026
6.852154,8,443.191289
5.464004,7,443.276894
10.153112,11,443.411257
4.279317,5,443.475176
5.913118,7,443.559926
10.046445,11,443.692433
7.91249,9,443.799327
15.313112,16,443.989273
28.977881,30,444.343197
8.279317,9,444.452601
5.845362,7,444.538985
7.046446,8,444.6387
3.713118,5,444.701643
7.91264,9,444.808069
1.279667,2,444.835424
5.745487,7,444.921463
14.385487,16,445.110768
7.612154,9,445.217146
4.046452,5,445.279469
19.686319,22,445.541121
10.812019,12,445.684125
8.91264,10,445.803816
2.046796,3,445.842355
6.313112,7,445.92936
18.052017,21,446.177865
8.313112,9,446.287527
7.552986,10,446.405229
11.368461,13,446.565375
5.197337,6,446.638738
13.746293,15,446.816782
6.546446,8,446.91221
9.179307,10,447.034338
6.779779,8,447.131998
7.446445,9,447.240484
17.012154,19,447.468268
4.67978,6,447.544096
10.278871,12,447.688646
4.179163,5,447.750195
10.618835,12,447.896458
10.313112,11,448.028914
7.766227,9,448.138759
4.03372,5,448.202255
8.612128,10,448.321767
4.245975,5,448.383769
4.313113,5,448.447191
5.912491,7,448.535522
9.879307,11,448.668307
7.153112,8,448.766595
3.913118,5,448.829071
10.196574,12,448.974325
5.845362,7,449.060408
5.745487,7,449.147895
4.846446,6,449.22409
3.979314,5,449.287367
11.046445,12,449.431669
3.746452,5,449.495075
13.401794,15,449.67569
12.781619,14,449.842605
13.046445,15,450.020602
4.046452,5,450.083823
3.313118,4,450.134077
12.946451,15,450.31376
5.046446,6,450.388267
5.153112,6,450.463667
16.078884,19,450.691772
7.915424,9,450.802214
11.84535,13,450.959644
13.279524,16,451.151966
7.816736,9,451.262026
25.901716,30,451.619249
3.979314,5,451.681606
5.313112,6,451.756397
13.301794,15,451.937506
6.01265,7,452.023307
13.046445,15,452.201372
10.145493,12,452.343219
16.683874,18,452.556389
5.930671,7,452.641164
4.046452,5,452.705938
6.046446,7,452.79202
2.930717,4,452.842725
14.750556,18,453.055218
6.663374,8,453.15436
22.653082,29,453.500693
9.232044,12,453.645289
9.719144,11,453.780294
6.067515,7,453.865371
22.385024,28,454.19966
11.996253,13,454.35798
12.752478,14,454.526694
10.179157,11,454.659431
4.665683,6,454.734271
7.011824,8,454.833253
4.930671,6,454.907948
9.400298,11,455.040814
5.912491,7,455.126878
17.651698,21,455.374983
22.686887,30,455.731028
9.046445,10,455.850819
4.913112,6,455.92663
5.985981,7,456.012773
4.915425,6,456.086717
17.012154,19,456.312996
14.612154,16,456.507225
7.046446,8,456.605661
6.619779,8,456.701791
12.732752,15,456.878589
2.046796,3,456.917595
4.266672,6,456.991662
3.718326,5,457.052748
5.346452,7,457.137888
6.179157,7,457.224465
12.646498,16,457.416984
12.612154,15,457.597289
2.046796,3,457.636001
5.012641,6,457.711233
8.11264,9,457.819106
14.67882,17,458.022575
8.181661,10,458.144535
17.48233,21,458.395776
15.179779,17,458.598885
13.778835,15,458.779747
4.912496,6,458.85385
5.119317,6,458.926895
2.197383,3,458.965854
5.019306,6,459.039554
8.919307,10,459.1592
6.067515,7,459.245007
4.013118,5,459.307308
15.745501,17,459.510591
15.046445,16,459.703069
4.153112,5,459.765849
9.046445,10,459.888184
9.067515,10,460.007966
11.179779,13,460.169181
10.27882,12,460.317078
9.468462,11,460.447747
5.313112,6,460.521316
3.046452,4,460.57066
5.012651,6,460.645888
4.683875,6,460.718871
4.030671,5,460.782025
2.097383,3,460.821493
12.483265,15,461.0009
11.965682,14,461.169183
11.963532,13,461.324502
10.367684,12,461.468336
2.930717,4,461.519369
2.046796,3,461.558003
5.667515,7,461.644795
6.179157,7,461.72872
13.652154,15,461.907648
3.979314,5,461.970332
3.746452,5,462.032185
3.046492,4,462.08253
8.645817,10,462.206181
3.979314,5,462.268609
8.011824,9,462.378026
13.679713,16,462.568629
6.112028,7,462.655563
8.312418,10,462.775345
5.846446,7,462.861051
1.118234,2,462.887249
22.999638,28,463.218688
3.046452,4,463.269582
8.781619,10,463.389943
11.612154,13,463.546944
8.716366,11,463.683175
4.269278,6,463.757265
2.945545,4,463.808181
4.067515,5,463.870718
18.179779,19,464.100647
20.945521,24,464.385169
11.547837,15,464.563184
12.21264,14,464.73279
5.113112,6,464.807099
5.163542,6,464.881805
6.546446,8,464.978141
12.046445,13,465.133519
4.953502,7,465.221965
8.745157,10,465.342734
9.346445,11,465.474597
17.179779,20,465.713595
4.279317,5,465.776268
15.583871,18,465.992106
7.333333,10,466.110874
3.712174,5,466.173696
7.465068,9,466.283534
6.91264,8,466.382473
20.085807,24,466.667753
10.045413,12,466.812904
5.912491,7,466.898519
9.565649,11,467.032677
17.119759,23,467.305262
5.019156,6,467.378787
19.145203,24,467.662817
6.779779,8,467.75953
6.313112,7,467.84508
12.633253,16,468.036238
2.797066,4,468.088302
13.849452,16,468.281581
10.948996,13,468.435651
11.779786,13,468.592977
9.313112,10,468.713238
6.179157,7,468.79872
7.91264,9,468.908345
8.01265,9,469.016849
17.212701,19,469.242479
3.179785,4,469.294059
9.419779,11,469.427127
16.945487,19,469.654384
19.046842,24,469.942342
17.479369,21,470.193703
20.817909,26,470.508074
8.046445,9,470.617309
7.879621,9,470.726677
11.68233,14,470.894659
3.046492,4,470.945589
20.934182,22,471.205793
14.048988,18,471.422478
24.151241,30,471.7803
10.530596,13,471.935269
8.513118,11,472.066551
3.819779,5,472.128964
1.067404,2,472.157829
10.363045,12,472.302984
3.879785,5,472.364757
14.719275,18,472.582509
15.179779,17,472.784511
6.796547,8,472.882345
22.953549,30,473.232471
5.501804,7,473.319384
12.745487,14,473.491925
20.85121,24,473.780749
5.113112,6,473.856011
18.612168,21,474.107189
14.378835,16,474.300692
6.113113,8,474.397629
4.5356,6,474.472059
6.01265,7,474.55862
10.896865,12,474.704063
7.01265,8,474.801588
12.235128,14,474.971045
11.646445,13,475.127178
4.845367,6,475.202854
1.279667,2,475.230165
8.046445,9,475.34145
6.01265,7,475.428242
5.046446,6,475.50243
7.153112,8,475.600831
4.046452,5,475.662857
17.253081,20,475.906817
14.946445,18,476.124514
6.851824,8,476.220848
11.216468,13,476.37774
5.046446,6,476.452841
8.83371,10,476.574728
2.046796,3,476.61404
6.153112,7,476.699022
7.678198,9,476.811007
3.979323,5,476.874536
4.646446,6,476.948697
2.68392,4,477.000858
2.067501,3,477.04011
13.317546,15,477.221204
15.879713,19,477.448334
18.468378,21,477.701001
5.834182,7,477.789451
8.153112,9,477.899805
4.930671,6,477.974558
4.745203,6,478.049146
21.67882,24,478.341081
1.313463,2,478.367927
15.61264,18,478.583088
4.313113,5,478.645063
7.812019,9,478.755951
5.046446,6,478.832565
11.545487,13,478.988866
9.044772,11,479.120438
4.012656,5,479.184307
1.913463,3,479.224008
6.079779,7,479.30898
6.779779,8,479.406612
5.046446,6,479.481827
4.153112,5,479.544114
6.584464,8,479.64238
23.719759,30,480.004207
24.951237,30,480.365028
17.545487,21,480.616733
19.765729,23,480.892975
8.535599,10,481.013578
8.011824,9,481.124355
11.285858,13,481.281189
11.633631,15,481.462612
26.733019,30,481.821671
8.297337,10,481.945182
9.064308,10,482.0666
7.629469,9,482.177298
22.779831,26,482.487686
9.345559,11,482.6222
18.382916,21,482.870175
11.380168,14,483.039045
6.697337,8,483.136467
1.313463,2,483.164137
6.012182,7,483.250906
12.345489,15,483.431165
1.313463,2,483.457884
4.163542,5,483.522782
8.496353,10,483.644754
3.713118,5,483.706251
7.197337,8,483.803449
3.41983,5,483.866094
15.913509,21,484.116192
8.779157,10,484.237043
7.779156,9,484.345994
6.313112,7,484.43322
3.913118,5,484.495454
13.732164,17,484.701342
5.313112,6,484.77574
7.045863,8,484.874475
7.046446,8,484.972084
5.713117,7,485.057362
3.713118,5,485.119392
6.019157,7,485.205207
1.799377,3,485.244831
20.153555,30,485.594032
5.745163,7,485.679764
3.912536,5,485.744545
9.91264,11,485.877085
4.913118,6,485.950468
6.91249,8,486.049137
4.313113,5,486.114661
4.745203,6,486.188617
8.179157,9,486.297575
9.845045,11,486.431071
7.952028,9,486.541025
3.785703,5,486.60321
14.011824,15,486.781634
11.212214,13,486.939086
3.746452,5,487.003505
3.532711,5,487.065425
16.079156,18,487.283611
11.019547,13,487.441194
2.197383,3,487.480396
5.930671,7,487.565878
9.778685,11,487.698976
8.845361,10,487.821105
4.934085,6,487.895529
12.113112,14,488.080665
11.979831,14,488.24766
13.017902,15,488.427526
12.219779,14,488.596376
5.879621,7,488.683606
6.61264,8,488.783097
13.079307,14,488.950842
10.614136,12,489.094968
12.916125,16,489.286436
4.119316,5,489.348096
22.748501,28,489.677237
6.91249,8,489.774514
8.153112,9,489.885056
9.285869,11,490.019954
5.046446,6,490.097007
8.046445,9,490.211205
4.796721,6,490.287122
12.153502,14,490.456612
6.019157,7,490.542054
5.796716,7,490.628662
11.213112,13,490.785308
4.365378,6,490.860608
8.71882,10,490.982735
9.097272,11,491.115878
6.851824,8,491.21298
5.046446,6,491.287752
9.048368,11,491.42006
4.019155,5,491.483493
14.363045,16,491.67468
5.313112,6,491.749318
9.615495,13,491.901794
8.413112,10,492.026026
6.779779,8,492.122967
6.064044,7,492.209493
26.152886,30,492.562771
10.845361,12,492.710933
17.382169,21,492.963788
2.046796,3,493.00182
8.745157,10,493.122001
2.046796,3,493.160983
4.79965,6,493.235368
6.279317,7,493.321537
6.546446,8,493.418549
13.313112,14,493.58817
5.012651,6,493.66369
9.745157,11,493.793627
3.746452,5,493.856682
11.116126,15,494.037085
9.779156,11,494.170245
4.313113,5,494.232716
17.019042,18,495.45553
7.797377,9,495.565965
7.01265,8,495.66412
7.313112,8,495.761586
8.046445,9,495.870488
6.779779,8,495.969733
7.545973,9,496.079872
1.880129,3,496.117734
1.946796,3,496.157139
19.453112,21,496.40724
5.813112,7,496.493417
4.153112,5,496.556006
1.213001,2,496.583537
3.879323,5,496.647329
17.379779,19,496.872747
7.046446,8,496.968783
3.713118,5,497.030461
2.046796,3,497.07044
4.012646,5,497.131554
4.153112,5,497.193271
9.412155,11,497.326311
9.197337,10,497.449119
5.745487,7,497.537151
8.01265,9,497.646291
14.046445,15,497.827722
6.078821,7,497.914903
4.012656,5,497.978132
12.067515,13,498.134415
7.046446,8,498.232266
6.979308,8,498.332881
5.046446,6,498.405991
4.01187,5,498.46766
6.046446,7,498.553726
6.745158,8,498.653002
3.085972,4,498.702901
12.046445,13,498.858616
13.019307,14,499.027409
2.046796,3,499.06652
7.980176,10,499.188152
4.01187,5,499.250982
6.91264,8,499.348749
14.650079,16,499.540828
4.552486,6,499.615427
12.046445,13,499.773238
7.119317,8,499.871461
3.019142,4,499.922472
10.712168,12,500.065675
7.95264,9,500.177007
7.896875,9,500.288416
10.246445,12,500.434127
15.153112,16,500.63281
5.046446,6,500.707769
4.646446,6,500.783184
4.930671,6,500.858244
6.796865,8,500.957486
11.232877,13,501.113996
5.483874,7,501.198828
10.251795,12,501.346882
19.900291,22,501.610616
10.115477,12,501.754119
7.011922,9,501.861682
8.91264,10,501.985591
6.91264,8,502.082225
6.153112,7,502.16831
12.585799,14,502.337295
6.046446,7,502.425975
11.513164,13,502.58402
15.152986,18,502.80033
10.145973,11,502.933477
6.313112,7,503.019929
10.197337,11,503.154125
7.616737,9,503.264759
15.013112,16,503.456856
6.715603,8,503.555976
5.012651,6,503.630089
4.930671,6,503.704574
4.067515,5,503.766833
12.146445,14,503.936762
12.145163,15,504.115302
22.486583,29,504.460655
7.750659,9,504.57274
2.930717,4,504.624138
11.913112,13,504.780871
7.197337,8,504.878057
5.683874,7,504.964851
4.753112,6,505.039659
5.153112,6,505.113561
6.246796,8,505.209955
4.085974,5,505.271549
8.513502,10,505.393841
17.778363,19,505.620325
